Month,Arizona/New Mexico Mountains,Arizona/New Mexico Plateau,Central Basin and Range,Chihuahuan Deserts,Colorado Plateaus,High Plains,Mojave Basin and Range,Northern Basin and Range,Northwestern Great Plains,Sonoran Basin and Range,Southern Rockies,Southwestern Tablelands,Wasatch and Uinta Mountains,Wyoming Basin
2033-01,0.841988,1.3959613,0.53140885,5.2941027,-1.6858251,0.5588339,5.511212,-2.429188,-1.5525594,7.680501,-5.205181,5.141213,-5.0077734,-4.980811
2033-02,4.0002694,4.9965568,3.2017853,7.201998,2.2583292,2.1310608,9.049568,-2.5558543,0.29559976,10.983549,-3.127472,5.965472,-3.0489795,-3.6505487
2033-03,4.7572227,6.1016836,5.0007586,8.204646,4.9473133,4.2001944,10.410866,0.78403753,2.515929,10.940611,-1.2356915,7.26289,-0.46636978,-1.3231136
2033-04,9.6675625,11.1755905,10.639497,12.649959,11.016083,8.580531,16.070133,6.564159,6.8567977,15.99914,3.984121,11.355817,5.4375935,4.473449
2033-05,15.593417,17.162994,15.706449,18.881084,16.463001,14.104194,21.304443,12.170939,13.124233,21.297476,9.496556,17.727665,10.470085,9.57493
2033-06,19.080296,20.544685,17.940678,23.213398,19.247915,17.847822,23.798151,14.046752,16.829624,24.52656,12.772535,21.608082,12.529747,12.084379
2033-07,21.84812,23.478317,22.732868,24.21539,23.125479,22.440945,28.359104,20.111162,22.500998,29.329412,15.869843,23.026585,17.332247,16.767544
2033-08,20.633978,22.220333,21.93987,23.185083,22.138824,19.704445,27.260386,19.212814,19.553967,27.734964,14.329737,22.205595,16.668177,15.477421
2033-09,17.254269,18.634869,17.31442,19.944551,16.889172,14.936962,23.334547,14.168627,13.888521,24.75563,10.276386,18.90935,11.3882265,10.34797
2033-10,13.4537115,14.8270645,13.752979,15.955995,13.509044,13.217801,19.304422,10.1844,11.688954,20.490278,7.937206,15.458513,8.329739,7.8469086
2033-11,5.934546,7.0110674,4.3230734,9.900457,4.6339016,5.0954876,9.347842,-0.10490124,1.8931352,11.192236,1.2083116,9.754452,-0.8576374,-0.93043226
2033-12,-0.6121873,0.045293547,-1.5841626,3.2860324,-2.7444944,-0.3967914,3.7571924,-5.8684545,-2.5667176,6.1317625,-6.3026958,2.9630497,-7.240508,-7.0934916
2034-01,-2.4433825,-1.788456,-2.028135,0.77320975,-4.1304054,-2.6311321,3.4712045,-6.989615,-4.546759,5.324091,-8.231866,0.35449332,-8.077095,-8.117469
2034-02,0.5946956,1.481466,-1.177218,5.2760496,-2.2695491,-1.0684398,5.043098,-5.92818,-2.8897362,7.465938,-6.5313234,4.219885,-7.8478518,-8.150797
2034-03,5.158277,6.5801024,4.540022,8.096425,4.695378,4.265708,10.47584,-0.85430074,3.1401641,11.4856205,-1.3748823,7.272396,-1.4509578,-2.162832
2034-04,7.802186,9.04761,7.8502398,12.568642,7.970567,4.1120734,13.265349,4.258329,2.4737773,13.341727,1.0001894,11.42236,2.5223565,0.9840406
2034-05,13.267075,14.791673,14.424138,16.899382,14.704857,13.046308,19.755142,11.766914,11.862378,19.21386,7.854431,15.759877,9.319737,8.56295
2034-06,18.015884,19.506655,19.002947,21.111652,19.22187,17.681818,24.734846,15.07172,17.368473,24.323229,11.650725,19.878384,13.226598,12.39303
2034-07,21.955173,23.564714,23.778013,24.412197,23.77774,21.767359,29.019938,20.494678,21.612568,29.125204,15.840841,23.517946,18.379871,17.237688
2034-08,19.86137,21.498104,20.774069,22.417223,21.198095,18.812073,26.156677,16.621881,18.304373,26.385717,13.633872,21.592138,15.273156,14.041229
2034-09,19.292967,20.797338,19.588076,22.00368,19.915451,17.71892,24.946089,16.486391,16.91139,25.661016,13.090888,21.08708,14.394335,13.575568
2034-10,11.766347,13.082144,10.890662,15.648607,10.977143,10.224083,16.371553,7.14249,8.142136,17.864798,6.357844,15.262033,5.5124393,5.0958953
2034-11,3.1119275,3.854253,1.4005076,6.708905,0.22449112,0.77533734,7.577065,-2.8619378,-1.2083513,10.808858,-4.3417377,6.172951,-4.8298116,-5.677682
2034-12,-0.08171198,0.5362671,-1.2033172,2.61901,-2.4576557,-1.3723923,4.6793036,-7.0510373,-3.1292427,7.8269653,-6.964594,2.0868363,-7.416279,-7.763692
2035-01,-1.8339438,-1.0635786,-1.7100637,0.670277,-3.8634806,-3.0805135,3.935756,-6.8885345,-5.610211,6.2202287,-8.343586,-0.15470187,-7.8869114,-8.258319
2035-02,0.056083493,1.0477831,-0.47383618,3.7257,-1.5085622,-1.2914655,5.394375,-7.3518505,-3.019529,6.8214064,-6.937314,2.5046706,-7.0902452,-7.702514
2035-03,4.1052885,5.3612647,3.4106598,7.9479814,3.298258,3.043404,9.44559,-1.106381,1.7446545,11.243258,-2.3905027,6.7013354,-2.3611133,-2.9592555
2035-04,10.607987,12.02935,11.27289,13.520092,10.831205,7.8377457,17.15435,6.4733267,6.747491,17.525475,3.3275871,12.25218,5.361639,3.8082333
2035-05,13.537625,14.877268,12.909229,17.835472,13.460014,10.443123,19.15458,8.540064,8.972068,19.571487,6.487513,16.598309,7.1019106,5.8276215
2035-06,18.182083,19.736206,17.610998,21.726515,18.888088,16.766415,23.478018,13.228257,15.619523,23.960281,12.013928,20.674166,12.145224,11.434299
2035-07,21.773685,23.414692,23.699778,23.342953,23.767485,20.548655,29.158344,20.361559,20.765427,29.611683,15.288036,22.343159,18.18786,16.782932
2035-08,19.808817,21.379126,21.27761,22.601639,21.32336,19.906597,26.527233,20.141817,20.566856,26.589659,13.734163,21.685534,16.07252,15.178962
2035-09,18.955154,20.35376,18.918756,21.984375,18.93786,17.343237,24.785967,15.730602,16.09646,26.220385,12.502282,21.137188,13.318516,12.500103
2035-10,14.3282995,15.574056,14.8009205,16.856346,13.997786,11.76432,20.622923,10.053386,10.276921,21.976488,7.7986603,16.123299,8.824328,7.5395894
2035-11,7.757709,8.82548,7.836178,10.600459,7.0114307,7.700703,12.859689,4.706998,5.729995,14.985485,2.7470453,10.751517,2.6628375,2.3210044
2035-12,2.0496545,2.6779354,0.18952616,5.8422337,-0.9940486,0.34389427,5.6072617,-5.3925953,-2.298377,8.636884,-4.6625547,5.4507856,-5.6859636,-5.7606144
2036-01,1.5264986,2.0789616,1.9569408,4.9340296,-0.25808406,0.27933303,6.6113343,-0.33297482,-1.4687544,8.527056,-5.707332,4.1641335,-3.2674537,-4.092308
2036-02,1.9553591,2.9148674,3.2858028,4.7060957,1.8335879,1.1440105,8.205227,0.59301805,0.10786334,9.076837,-4.7114177,3.7169144,-2.1674225,-2.9757342
2036-03,3.076318,4.3248444,3.2123132,7.3869524,3.0684402,1.134476,8.433885,-0.8887466,-0.04145264,8.928267,-3.5387692,5.618035,-2.1277866,-3.3690922
2036-04,9.142959,10.473139,8.899046,13.339718,9.021166,7.395196,14.741423,5.5986886,6.3382206,15.210223,2.311605,11.550966,3.2092755,2.1015563
2036-05,13.781099,15.133085,13.475679,17.454897,13.819144,10.626285,19.782537,9.061379,9.548561,20.390135,6.593623,15.93127,7.5296755,6.2522445
2036-06,18.487848,20.064867,18.025658,21.941587,19.27332,18.434862,23.873384,14.211402,17.55741,24.444693,12.840688,20.99583,12.541794,12.219876
2036-07,22.179977,23.893055,23.030489,24.629866,23.88299,21.440418,28.221277,19.250776,20.747635,28.463697,16.164005,23.897026,17.849403,16.872835
2036-08,21.586168,23.28234,22.16366,24.33245,23.271616,22.699669,27.502443,19.799953,22.289545,28.44594,16.328419,23.177368,17.372059,17.21455
2036-09,18.33697,19.827145,17.744507,21.397263,18.557816,17.044006,23.376816,14.122775,16.067757,24.472075,12.368604,20.660522,12.435203,11.921678
2036-10,11.021831,12.325147,11.530229,13.872714,10.9686365,9.925497,17.174559,8.117205,8.67547,18.499262,5.3798823,13.205034,5.9580193,5.2945027
2036-11,3.9617124,4.9563775,3.4128244,6.9736576,2.8738198,2.2825491,8.860516,-0.35031608,0.06809913,11.156927,-1.8278906,6.961365,-2.0348709,-2.7340727
2036-12,-0.80618984,-0.09572577,-0.35064316,2.1870403,-2.10091,-0.036643684,4.6943927,-4.985831,-2.2534826,6.283774,-6.4697347,1.8455259,-6.2118006,-6.3212476
2037-01,-0.79538864,-0.098183446,-0.7442835,1.7623527,-2.7163534,-1.2560403,4.802209,-5.9698553,-3.3604455,6.9381247,-7.298486,1.3924085,-6.8621383,-7.195505
2037-02,-0.36857897,0.7989829,0.43912223,2.1516156,-0.8699221,-0.60693216,5.9179378,-4.0311346,-2.0301516,7.50121,-6.5183444,1.7081875,-5.4037824,-5.908774
2037-03,5.9497247,7.286472,6.0852284,9.320595,5.5603023,5.024247,11.675356,2.5775185,3.6282895,13.11384,-0.42790768,8.751414,0.4960063,-0.4493503
2037-04,8.651856,10.0289345,6.73464,13.974866,7.7459497,7.2024865,12.526114,3.614482,5.4638777,13.617042,2.6749089,13.079744,1.4640198,1.09082
2037-05,14.4871,15.923636,13.5232725,18.695232,14.958895,13.232492,19.358198,10.391423,12.016998,19.785975,8.614535,17.263222,8.434071,7.98952
2037-06,18.022907,19.426537,17.110043,22.91789,18.042826,16.59145,23.088873,13.233202,15.768833,23.473307,11.60293,21.385214,11.442973,10.845652
2037-07,21.044407,22.679644,21.807417,23.839209,22.313044,20.931444,27.295555,18.582575,20.901058,27.817797,14.934798,22.755379,16.39109,15.59303
2037-08,20.261454,22.002403,21.127104,22.741198,21.88886,20.332594,26.48715,17.337278,19.169956,26.583017,15.146026,22.285677,15.749445,14.975861
2037-09,17.80024,19.277018,17.089718,21.000456,17.80477,15.832582,22.770712,13.88556,14.556589,24.059307,11.662251,20.271683,11.744011,10.989663
2037-10,12.82759,14.016228,13.195353,15.45765,12.04859,10.796095,19.171724,9.283247,10.092473,20.872177,5.9241924,14.651718,7.0558424,5.989319
2037-11,2.5084615,3.4261408,1.1524495,6.859518,0.6002141,1.5745442,6.764632,-2.971401,-0.8645246,9.187407,-2.856567,6.649739,-4.558805,-4.6858225
2037-12,0.060333088,0.6105319,-1.6434008,4.396337,-2.6504784,-0.6692772,3.9997385,-6.6259303,-3.406604,7.286444,-5.794187,4.1225443,-7.3607135,-6.989913
2038-01,-1.8433633,-1.2418374,-1.8433177,1.0516282,-4.368929,-2.5721898,3.9112628,-8.039592,-4.5823646,5.9442654,-9.07605,0.052199084,-8.613773,-9.038698
2038-02,0.93718404,1.937015,0.27080858,4.690884,-0.6335885,-1.0842497,6.0255885,-6.2760224,-3.0294676,7.5586295,-6.3693995,3.2356255,-6.041717,-6.6935196
2038-03,2.94685,4.165148,2.455985,7.1832128,2.2782025,-0.14132288,8.139064,-2.8921242,-1.7532439,9.239282,-4.057768,5.8578873,-3.4006467,-4.7654433
2038-04,7.022537,8.417393,6.7393155,10.82043,6.9129047,4.708184,12.823411,2.86157,3.1800127,14.049894,0.51348263,9.7966795,1.0168638,-0.02313597
2038-05,12.370843,13.877482,11.798566,16.675877,12.852639,12.187785,17.640202,8.6573715,10.8528595,18.028852,6.898312,15.76525,6.628942,6.3994436
2038-06,18.500872,19.976198,17.032501,22.826672,18.578178,18.003077,22.922634,13.47492,17.135475,23.464613,12.448483,21.501446,11.677057,11.531188
2038-07,22.623943,24.336706,23.99067,24.479979,24.439707,22.509317,29.417398,20.332552,22.434414,29.61977,16.500257,23.32877,18.474434,17.537777
2038-08,19.57478,21.238106,20.838173,22.174566,21.404142,20.471111,26.150595,18.725018,20.524025,26.455385,14.305273,21.297495,15.88438,15.506587
2038-09,18.58233,20.063957,18.614756,21.159182,19.090929,16.35812,24.236212,14.174925,14.2710705,25.340805,12.21827,20.308607,13.186998,12.211699
2038-10,12.022837,13.343,10.854002,15.663338,11.1028805,10.679101,16.433756,7.321102,8.470372,18.407515,6.332909,14.80126,5.5752254,5.295214
2038-11,4.0575643,4.9067197,3.7701585,7.1462035,2.7793136,1.3318216,8.9887,-0.25462255,-0.27957332,10.932751,-2.883257,6.483591,-1.854851,-3.160283
2038-12,-0.55960786,0.14676356,-0.011170789,1.8791317,-1.5966456,-0.3120216,5.0392723,-3.4501696,-1.5138428,7.1209626,-6.3995805,1.4177282,-5.549915,-5.772152
2039-01,-0.45441827,0.19595192,0.9196407,2.1239867,-1.6230522,-2.3083827,5.7504177,-3.5399528,-4.177735,7.5650954,-7.339889,1.6477506,-4.6765814,-5.817172
2039-02,1.1341429,2.0657454,0.55596894,5.030745,-0.49877864,1.1014181,6.027568,-3.5552094,-0.2784416,7.828741,-5.340858,3.9918997,-5.131407,-5.213516
2039-03,1.8143891,3.1243296,1.6675315,7.0753293,1.7512214,-0.46971944,6.7639613,-2.965769,-2.1031055,7.014517,-4.24104,5.749444,-3.7462215,-4.890434
2039-04,7.598621,8.91809,7.809038,11.422998,7.418631,3.532199,13.780443,2.930919,2.2053719,14.350047,-0.60200864,9.537928,1.8853625,-0.058388226
2039-05,13.96903,15.456477,14.727876,17.423407,15.084824,12.851831,20.315557,11.148222,11.584849,20.233995,8.082433,16.281452,9.358361,8.192344
2039-06,18.036802,19.597227,17.055082,22.101316,18.67171,18.125576,22.881441,13.330471,16.736938,23.508135,12.934582,21.261374,11.884886,11.950004
2039-07,21.575598,23.270586,22.396463,23.99133,23.398516,21.308334,27.623516,19.270372,21.019558,28.083067,15.723122,23.027714,17.387257,16.583044
2039-08,20.957111,22.57574,21.131178,23.889212,22.09573,20.74206,26.612118,18.08326,20.007658,27.42026,15.528305,23.37588,15.993769,15.543087
2039-09,19.320295,20.654436,18.952114,22.578867,19.258986,16.513601,24.598034,14.667115,14.851695,26.210224,12.462743,21.659475,13.593831,12.562998
2039-10,11.20658,12.519907,12.299043,13.66143,11.903531,10.131196,17.482834,9.4461975,8.955298,18.3064,5.6209593,12.848486,7.1629124,6.297938
2039-11,2.3024468,3.238691,2.3740358,5.4864798,1.3418088,1.3950276,7.353612,-0.57830983,-0.17571668,9.080803,-3.7570605,4.7990584,-2.9178498,-3.7930105
2039-12,1.0895674,1.6974667,-0.6036789,4.8412676,-1.7607387,0.6133299,4.8279624,-4.639141,-1.6754242,7.767126,-5.0663524,4.7573485,-6.2763333,-6.070052
2040-01,-1.4539042,-0.86566883,-2.7976937,2.2516718,-5.2157645,-2.653903,3.72852,-8.056317,-4.827097,5.633275,-8.508563,1.5482998,-9.770583,-9.731389
2040-02,1.74389,2.6383412,0.07062469,6.7498507,-0.8473281,-0.9209277,5.700685,-5.174171,-3.1304424,7.5123487,-5.6562123,5.47225,-6.083928,-6.7021127
2040-03,4.994468,6.2898793,4.743008,8.013933,4.356325,2.5444012,10.649209,-0.9850519,1.4630854,11.164226,-2.445678,6.704874,-1.5773431,-3.0412056
2040-04,10.003503,11.402182,9.2592535,14.322428,9.862098,8.71208,15.102115,5.466369,7.1093116,16.007044,3.8588598,13.387935,3.9994068,3.4365141
2040-05,14.772304,16.260408,14.871449,18.151396,15.345124,12.838027,20.669289,11.086045,12.035524,20.988018,7.941607,16.33323,9.35666,8.136084
2040-06,18.018185,19.590416,17.815199,21.397184,18.939243,17.654894,23.660448,13.679933,16.767897,23.931963,12.083008,20.520275,12.257563,11.686617
2040-07,21.28572,23.000132,23.052174,23.014904,23.326605,21.041248,28.482237,19.58505,20.494562,28.913954,15.372069,22.153206,17.628033,16.515846
2040-08,19.782759,21.483986,21.127151,22.187845,21.711603,20.24596,26.329853,19.395718,20.39261,26.405277,14.325484,21.270588,16.152729,15.488462
2040-09,15.603172,17.14126,15.597049,18.922384,16.28112,15.528845,20.997656,12.98343,14.170511,21.685425,10.308645,18.268742,10.522518,10.2609625
2040-10,8.419471,9.625404,8.364627,12.283746,7.95029,5.732205,13.862374,4.6768966,4.3612933,15.167666,1.8821707,10.914509,2.7595913,1.666563
2040-11,2.4492908,3.5071332,3.2775364,4.864398,2.4972517,1.7329694,8.012516,0.14035636,0.25991637,9.0291395,-3.1943078,4.225506,-1.7354511,-2.5582635
2040-12,-4.417058,-4.047215,-5.125803,0.8047145,-6.996366,-6.0822773,0.41602698,-7.351897,-8.69408,3.3389568,-10.319375,0.33995777,-10.431647,-10.600779
2041-01,-3.585644,-2.7862623,-3.4164174,-1.9068305,-6.3776155,-3.7491972,3.065953,-8.373395,-5.9278555,4.965175,-10.034672,-2.1865132,-10.467866,-10.6321945
2041-02,-0.81762415,0.063294895,-1.9671956,3.245993,-3.580665,-3.805868,4.227634,-8.640881,-6.370989,6.37878,-8.547603,2.127328,-8.961271,-10.139754
2041-03,6.089053,7.488562,5.2050934,9.633639,5.231808,4.169396,11.08257,-0.1066597,2.4470894,11.859138,-0.36011642,8.5659895,-0.89578104,-1.9055248
2041-04,8.67017,9.96732,7.785743,13.217476,8.145245,6.125583,13.887637,3.4413204,4.081948,15.12852,1.9884431,12.014797,2.0792165,1.0780411
2041-05,12.67352,14.176324,13.792219,15.8140545,14.019714,12.952148,19.392931,11.388449,12.430547,19.415699,7.159456,14.857437,8.638714,8.014141
2041-06,18.394917,19.998943,17.760826,22.07161,19.268433,18.508259,23.45608,14.156399,17.606337,23.591541,12.8209,21.198124,12.501197,12.324907
2041-07,21.65093,23.265795,22.763956,24.263092,23.253416,20.582,27.952635,19.157824,20.38452,28.114788,15.1210785,23.249405,17.44547,16.232841
2041-08,20.12036,21.64251,21.28442,23.186628,21.403532,19.435585,26.792414,17.997602,19.086344,27.707987,14.0228405,22.180176,15.876228,14.833295
2041-09,16.275505,17.807693,17.376503,18.73229,17.575539,15.81734,22.747162,14.891761,15.204232,23.411299,10.534077,17.604692,12.226569,11.558083
2041-10,13.243527,14.592938,14.565762,15.302964,13.793175,12.8536005,20.054823,10.138325,11.322514,21.07167,7.721096,14.601953,8.773591,7.865828
2041-11,4.563848,5.5995464,4.2728376,7.70143,3.8409443,4.8782763,9.212211,0.86425525,3.7916212,11.2295685,-0.7217823,7.2811193,-0.8466208,-1.0531716
2041-12,2.2253923,3.081538,2.704802,4.075267,1.1783929,2.2558594,7.423501,-1.3967812,1.2625613,8.969336,-3.6374526,4.2377396,-2.7409105,-3.0678012
2042-01,2.3220205,3.066615,3.143598,5.291345,0.76734966,2.7225554,7.8102164,0.10566812,0.8554356,9.470708,-3.5073316,5.1775346,-2.3478055,-2.471696
2042-02,3.0066066,4.136634,3.5363865,6.644226,2.72298,2.7075803,8.391518,-0.4901259,1.2619007,9.024547,-2.5105913,6.4133635,-2.0272596,-2.7382812
2042-03,1.9786845,3.3526073,2.7651901,5.1006265,2.386758,-0.25032225,8.292718,-0.9902104,-1.1849786,9.084519,-4.5069737,3.6057568,-2.8217287,-4.299173
2042-04,8.225694,9.599301,6.896002,12.863167,7.6580734,6.914998,12.757831,3.3063934,5.3642654,13.785889,1.9763756,11.502615,1.5741742,1.1012208
2042-05,12.2294235,13.620049,10.788626,17.093866,12.25972,9.700465,16.558064,7.7850637,8.268866,17.155851,6.011268,15.99863,5.706556,5.0148773
2042-06,17.555107,19.01867,16.689476,21.602386,17.824898,16.103031,22.507067,12.815021,15.217886,22.76621,11.095224,20.146776,11.147704,10.481475
2042-07,21.795862,23.466043,22.96556,23.44503,23.203094,21.595022,28.585443,19.22344,21.689123,29.309437,15.411425,22.24581,17.284325,16.261436
2042-08,20.206846,21.851852,21.43053,22.724386,21.69855,19.618324,26.70895,18.531866,19.579428,27.069656,14.037169,21.738653,16.20894,15.165125
2042-09,15.235985,16.68288,14.699365,18.533394,15.289714,13.93789,20.488869,10.857848,12.912564,22.003979,9.059633,17.449896,9.236763,8.752591
2042-10,10.254162,11.589488,10.223813,13.711143,10.2984295,10.514305,15.575637,7.4696307,8.974602,17.02763,5.5011716,13.062928,5.173919,5.1354647
2042-11,2.829645,3.869206,2.7643557,5.739586,2.1087017,2.0103118,8.051492,-0.56336915,-0.10529215,10.253251,-2.408543,5.335249,-2.5943766,-3.1566527
2042-12,-0.13889772,0.6175196,0.39796013,1.7076095,-1.0597922,0.3617502,5.3908,-3.0047772,-1.1512972,7.620786,-6.0416646,1.718411,-5.019421,-5.2922983
2043-01,-1.6441766,-0.9179546,-1.9338559,1.7079216,-3.5855052,-2.5427065,3.4806888,-7.1364503,-5.20827,5.4800653,-7.884025,1.550806,-7.8751063,-8.036131
2043-02,-0.57691264,0.4500743,-0.54005206,2.6645453,-1.6286956,-2.49493,5.0200353,-5.618543,-4.676466,6.3975573,-7.384183,1.8852437,-6.45645,-7.1659274
2043-03,6.7754416,8.060224,5.6654143,10.978984,5.940694,3.988511,11.429498,0.8794979,2.4343824,13.058426,0.14174706,10.054917,-0.025100634,-1.2281297
2043-04,7.471945,8.704253,6.1370974,12.509074,6.7095895,4.1122637,11.8813305,2.8295794,3.2786765,12.879227,0.2427068,11.183055,0.7971722,-0.46140102
2043-05,12.779542,14.208299,12.224917,16.893955,13.214986,12.578562,18.283302,9.31933,11.737106,18.92563,7.1228113,15.850705,6.980796,6.822663
2043-06,20.226814,21.84923,19.614714,24.090305,21.082586,19.446016,24.900747,16.476942,18.778473,24.693417,14.209318,22.906696,14.627379,14.020036
2043-07,22.10671,23.787268,22.861908,24.821678,23.611603,21.107916,28.019083,19.497456,20.290348,28.146717,16.062086,24.051012,17.582874,16.490213
2043-08,21.025068,22.676487,21.479513,23.797363,22.357477,19.813776,26.713758,17.780045,18.862297,26.920282,15.079826,22.907518,16.363432,15.432612
2043-09,16.865725,18.369307,18.190063,19.064484,18.019623,15.754221,23.689344,14.996803,15.076202,24.294353,10.685547,17.970484,12.689968,11.570035
2043-10,11.906099,13.243124,12.394738,14.353159,11.987464,9.797608,17.940836,7.9278812,8.257887,19.169699,5.845012,13.718599,6.839091,5.7815156
2043-11,1.8403628,2.7764807,2.4231536,4.6751356,1.1057537,0.114751704,7.38719,-0.8689723,-0.87585396,8.785043,-4.9577456,3.6557913,-2.9143093,-4.156048
2043-12,0.15949528,0.68545926,-0.27859262,2.9302547,-2.0046005,-3.659681,4.9273906,-5.358365,-5.578456,7.1017885,-7.832567,1.8473554,-6.086566,-7.283048
2044-01,0.80517286,1.1715264,-0.5977673,6.0322967,-2.951291,-3.8519044,5.162136,-7.357905,-7.357389,8.415226,-7.11625,5.398125,-6.7662573,-7.5653043
2044-02,-0.41977516,0.55626035,-0.4538989,2.6516938,-2.0744874,-2.2379417,5.462316,-5.1593122,-3.408909,7.0393643,-7.6553726,1.6095842,-7.0164704,-7.9365506
2044-03,3.538436,4.847436,3.3397372,8.072685,3.3780894,2.9384768,8.688295,-0.14393468,1.6288816,9.485575,-2.2225046,6.976938,-1.8660617,-2.5095792
2044-04,8.833044,10.2369795,8.7041645,12.9175005,9.020528,7.4202147,14.436312,5.804911,6.363542,14.877692,2.7748473,11.651405,3.3749368,2.534168
